early_yr,late_yr,scenario,mean_pred,accuracy,test_indices
2025,2065,ssp119,0.4998504,0.96,"72, 290, 298, 343, 185, 240, 155, 413, 82, 99, 40, 89, 19, 440, 287, 116, 206, 76, 38, 315, 322, 191, 469, 375, 430, 325, 466, 3, 377, 33, 95, 221, 273, 318, 272, 146, 366, 494, 473, 271, 328, 299, 77, 437, 304, 115, 404, 134, 133, 166"
2025,2075,ssp119,0.48553523,0.96,"143, 284, 78, 384, 9, 314, 91, 264, 409, 102, 167, 25, 114, 266, 227, 17, 76, 369, 467, 113, 45, 12, 162, 304, 439, 133, 297, 189, 490, 169, 411, 20, 221, 16, 84, 289, 356, 423, 71, 448, 404, 191, 163, 363, 469, 202, 416, 373, 86, 348"
2025,2085,ssp119,0.482938,0.98,"489, 53, 7, 123, 180, 465, 200, 327, 161, 127, 226, 375, 1, 293, 2, 357, 423, 354, 163, 395, 425, 490, 235, 450, 64, 487, 345, 432, 159, 128, 11, 410, 384, 299, 146, 234, 202, 166, 149, 417, 348, 184, 479, 303, 289, 468, 389, 170, 403, 29"
2035,2045,ssp119,0.4685974,0.48,"113, 447, 256, 387, 364, 49, 47, 169, 402, 154, 87, 73, 270, 331, 146, 89, 13, 109, 166, 238, 452, 390, 134, 257, 293, 11, 43, 14, 205, 54, 229, 444, 119, 38, 143, 171, 455, 251, 269, 354, 52, 106, 397, 463, 0, 312, 499, 281, 319, 214"
2035,2055,ssp119,0.5849181,0.82,"133, 466, 18, 21, 157, 465, 253, 160, 444, 249, 449, 80, 2, 270, 366, 283, 40, 71, 85, 288, 221, 428, 356, 208, 445, 197, 426, 460, 140, 337, 309, 67, 379, 144, 435, 351, 264, 82, 153, 232, 327, 325, 258, 248, 77, 414, 69, 190, 237, 405"
2035,2065,ssp119,0.5060447,0.92,"142, 150, 182, 49, 92, 448, 218, 371, 60, 339, 272, 315, 201, 227, 102, 278, 144, 350, 379, 94, 325, 107, 274, 268, 61, 42, 88, 479, 469, 497, 405, 109, 279, 89, 176, 207, 104, 40, 119, 301, 431, 403, 391, 62, 233, 387, 170, 286, 30, 341"
2035,2075,ssp119,0.52116144,0.88,"52, 168, 422, 347, 108, 291, 482, 47, 253, 293, 425, 497, 224, 270, 483, 92, 455, 110, 327, 402, 175, 145, 171, 26, 162, 471, 330, 325, 360, 17, 60, 300, 413, 298, 333, 442, 216, 106, 212, 173, 423, 382, 31, 380, 479, 286, 310, 265, 436, 292"
2035,2085,ssp119,0.512962,0.9,"92, 56, 499, 157, 252, 70, 344, 233, 25, 363, 444, 96, 355, 253, 27, 310, 201, 420, 176, 119, 312, 120, 150, 294, 80, 410, 413, 380, 293, 45, 97, 415, 429, 439, 318, 88, 140, 421, 43, 397, 60, 222, 230, 111, 192, 71, 394, 373, 177, 247"
2045,2055,ssp119,0.5032259,0.56,"128, 13, 191, 402, 134, 321, 458, 16, 217, 137, 258, 311, 26, 285, 228, 232, 457, 293, 253, 476, 54, 164, 399, 420, 157, 231, 294, 131, 273, 429, 139, 299, 451, 333, 75, 423, 471, 46, 150, 475, 492, 233, 484, 31, 491, 125, 237, 247, 352, 391"
2045,2065,ssp119,0.5317483,0.66,"49, 210, 140, 57, 216, 144, 395, 95, 379, 336, 38, 193, 100, 494, 40, 80, 313, 226, 358, 71, 483, 89, 8, 172, 260, 337, 449, 161, 446, 55, 329, 411, 357, 258, 341, 473, 113, 410, 492, 64, 359, 299, 225, 294, 90, 466, 437, 23, 308, 402"
2045,2075,ssp119,0.45435673,0.86,"328, 385, 81, 293, 251, 230, 201, 217, 279, 311, 369, 343, 223, 309, 170, 321, 171, 410, 146, 18, 291, 68, 194, 405, 272, 43, 436, 453, 172, 101, 125, 259, 110, 301, 315, 379, 184, 111, 58, 394, 499, 30, 50, 313, 178, 419, 460, 382, 413, 190"
2045,2085,ssp119,0.5997384,0.88,"97, 378, 282, 84, 100, 179, 374, 173, 233, 18, 109, 377, 341, 41, 406, 290, 3, 154, 156, 401, 74, 216, 297, 186, 447, 277, 489, 278, 480, 251, 439, 190, 204, 382, 348, 397, 137, 414, 20, 128, 239, 429, 146, 345, 280, 460, 10, 176, 46, 215"
2055,2065,ssp119,0.43464935,0.5,"28, 163, 321, 38, 302, 202, 186, 383, 478, 40, 2, 370, 343, 64, 24, 29, 294, 10, 456, 458, 89, 147, 477, 461, 338, 385, 474, 362, 31, 337, 166, 310, 256, 271, 308, 36, 169, 499, 354, 111, 261, 401, 174, 140, 32, 277, 133, 214, 157, 412"
2055,2075,ssp119,0.44217396,0.8,"328, 305, 68, 277, 19, 220, 126, 193, 0, 24, 52, 353, 190, 78, 22, 298, 284, 221, 151, 15, 436, 466, 13, 442, 116, 483, 241, 81, 69, 278, 294, 158, 211, 5, 320, 270, 98, 349, 273, 471, 454, 235, 137, 258, 484, 63, 205, 41, 201, 303"
2055,2085,ssp119,0.6005942,0.76,"389, 374, 488, 441, 406, 466, 383, 267, 440, 359, 29, 240, 60, 202, 248, 61, 15, 445, 375, 370, 423, 249, 251, 347, 315, 6, 59, 371, 352, 253, 323, 218, 5, 298, 188, 159, 38, 51, 435, 71, 231, 276, 437, 160, 82, 23, 33, 489, 34, 305"
2065,2075,ssp119,0.49179852,0.52,"147, 132, 1, 445, 53, 339, 40, 451, 346, 240, 75, 436, 398, 465, 437, 265, 470, 6, 365, 450, 82, 324, 296, 487, 383, 201, 438, 189, 117, 35, 169, 157, 318, 48, 413, 215, 290, 18, 109, 162, 133, 218, 251, 256, 61, 454, 485, 429, 366, 259"
2065,2085,ssp119,0.48232472,0.62,"465, 378, 218, 385, 451, 195, 278, 324, 434, 29, 24, 108, 152, 342, 306, 109, 227, 83, 143, 148, 362, 31, 460, 127, 40, 39, 464, 283, 252, 406, 343, 394, 10, 220, 191, 400, 473, 11, 257, 423, 190, 155, 347, 462, 66, 294, 455, 297, 4, 454"
2075,2085,ssp119,0.49179026,0.62,"379, 410, 470, 67, 52, 249, 468, 102, 132, 390, 113, 116, 51, 40, 464, 22, 319, 46, 163, 293, 263, 129, 351, 117, 324, 173, 382, 305, 5, 427, 167, 250, 273, 482, 260, 98, 203, 474, 407, 314, 347, 94, 193, 274, 142, 235, 39, 420, 138, 265"
2015,2025,ssp126,0.51004595,0.8,"230, 147, 197, 46, 457, 442, 141, 417, 215, 263, 497, 202, 145, 137, 408, 367, 132, 51, 205, 449, 349, 90, 281, 48, 82, 124, 261, 15, 487, 332, 242, 386, 460, 158, 463, 452, 173, 163, 283, 103, 23, 43, 372, 484, 58, 125, 87, 395, 255, 16"
2015,2035,ssp126,0.4965499,0.94,"277, 240, 395, 264, 150, 481, 313, 302, 215, 309, 288, 415, 260, 126, 160, 14, 421, 371, 263, 340, 6, 336, 329, 209, 199, 176, 462, 419, 377, 341, 440, 480, 81, 38, 479, 45, 217, 30, 275, 254, 181, 356, 129, 286, 75, 308, 87, 103, 451, 105"
2015,2045,ssp126,0.50003004,1.0,"450, 227, 203, 320, 318, 234, 51, 157, 323, 100, 406, 71, 319, 428, 376, 316, 299, 276, 152, 113, 288, 156, 476, 60, 478, 54, 217, 205, 378, 32, 55, 262, 356, 367, 241, 207, 496, 270, 414, 438, 148, 204, 75, 264, 308, 265, 195, 444, 109, 23"
2015,2055,ssp126,0.4878631,0.98,"220, 346, 258, 153, 452, 262, 341, 350, 331, 294, 370, 271, 345, 11, 295, 207, 354, 106, 396, 428, 206, 92, 407, 274, 349, 410, 366, 374, 205, 75, 138, 287, 104, 302, 389, 239, 97, 144, 324, 320, 38, 246, 118, 438, 194, 489, 363, 84, 189, 87"
2015,2065,ssp126,0.5130012,0.98,"381, 471, 311, 160, 236, 115, 177, 326, 55, 401, 391, 438, 143, 52, 382, 374, 14, 281, 201, 231, 357, 222, 440, 488, 203, 491, 84, 288, 464, 46, 64, 395, 228, 432, 334, 437, 175, 32, 174, 470, 348, 126, 294, 65, 272, 327, 251, 148, 44, 333"
2015,2075,ssp126,0.49192336,0.98,"169, 417, 370, 115, 94, 186, 284, 244, 385, 396, 485, 367, 135, 148, 223, 216, 4, 429, 313, 388, 59, 390, 382, 269, 353, 98, 44, 303, 9, 201, 20, 120, 160, 377, 224, 121, 389, 61, 22, 356, 333, 142, 426, 292, 38, 54, 445, 277, 134, 182"
2015,2085,ssp126,0.45998156,0.96,"239, 91, 235, 2, 59, 375, 67, 466, 248, 50, 118, 114, 362, 57, 366, 397, 17, 419, 60, 198, 280, 222, 355, 467, 303, 334, 460, 244, 74, 422, 66, 444, 237, 499, 294, 277, 273, 208, 234, 9, 217, 435, 470, 486, 343, 420, 302, 209, 23, 191"
2025,2035,ssp126,0.49374112,0.68,"211, 41, 391, 204, 238, 270, 295, 433, 349, 291, 328, 130, 167, 117, 63, 475, 174, 268, 230, 262, 442, 71, 240, 485, 278, 228, 285, 365, 145, 490, 389, 290, 125, 42, 73, 408, 377, 191, 415, 467, 107, 414, 330, 261, 106, 264, 75, 401, 126, 402"
2025,2045,ssp126,0.5674975,0.9,"56, 297, 445, 161, 125, 431, 473, 434, 491, 123, 157, 0, 318, 348, 263, 86, 276, 164, 245, 137, 97, 401, 379, 121, 58, 151, 352, 71, 108, 208, 454, 368, 176, 474, 35, 214, 312, 112, 209, 49, 345, 55, 496, 327, 396, 249, 355, 479, 128, 45"
2025,2055,ssp126,0.48963085,0.94,"377, 245, 32, 457, 230, 37, 49, 264, 75, 363, 369, 26, 259, 56, 265, 301, 18, 444, 25, 140, 278, 326, 253, 246, 498, 2, 477, 294, 206, 10, 115, 273, 465, 52, 424, 85, 406, 120, 447, 355, 411, 121, 478, 203, 287, 79, 217, 361, 394, 180"
2025,2065,ssp126,0.48696014,0.98,"351, 73, 133, 393, 243, 308, 418, 409, 82, 222, 196, 441, 206, 425, 363, 491, 375, 223, 325, 137, 274, 138, 282, 99, 337, 292, 264, 307, 56, 244, 97, 457, 5, 126, 320, 454, 176, 332, 306, 485, 35, 46, 168, 163, 396, 186, 392, 345, 102, 269"
2025,2075,ssp126,0.51957965,0.98,"98, 205, 333, 186, 448, 138, 169, 84, 120, 174, 126, 56, 177, 132, 223, 473, 425, 77, 168, 380, 416, 499, 131, 444, 405, 110, 97, 347, 361, 417, 148, 236, 78, 233, 114, 464, 382, 58, 150, 281, 400, 426, 59, 181, 385, 222, 495, 119, 360, 46"
2025,2085,ssp126,0.47318313,0.98,"358, 299, 52, 78, 246, 204, 82, 363, 320, 295, 212, 175, 423, 345, 373, 157, 370, 84, 362, 134, 196, 93, 85, 168, 188, 208, 100, 333, 369, 187, 336, 181, 117, 103, 122, 419, 105, 205, 70, 149, 132, 338, 236, 9, 162, 277, 416, 87, 34, 111"
2035,2045,ssp126,0.54094434,0.66,"447, 15, 492, 389, 497, 476, 147, 426, 0, 73, 113, 199, 438, 303, 41, 431, 233, 69, 171, 84, 338, 139, 265, 226, 392, 66, 490, 297, 481, 167, 210, 416, 352, 32, 484, 54, 130, 401, 188, 23, 255, 350, 379, 312, 126, 121, 457, 231, 34, 359"
2035,2055,ssp126,0.53429216,0.92,"268, 361, 350, 9, 407, 130, 166, 297, 83, 256, 156, 299, 26, 106, 155, 386, 115, 111, 335, 174, 34, 298, 67, 207, 93, 307, 251, 222, 22, 235, 445, 406, 208, 495, 58, 312, 356, 0, 318, 392, 409, 193, 452, 228, 54, 201, 265, 185, 149, 234"
2035,2065,ssp126,0.52878904,0.92,"1, 218, 390, 475, 318, 206, 236, 423, 167, 138, 290, 153, 170, 325, 375, 473, 385, 192, 98, 394, 308, 319, 66, 332, 129, 284, 140, 468, 149, 324, 370, 238, 42, 119, 283, 405, 172, 350, 48, 469, 70, 135, 355, 425, 429, 169, 404, 225, 271, 397"
2035,2075,ssp126,0.54561996,0.98,"390, 351, 437, 37, 153, 151, 302, 105, 261, 109, 35, 33, 229, 127, 78, 366, 0, 318, 18, 90, 7, 338, 289, 335, 31, 447, 110, 399, 417, 392, 64, 75, 484, 460, 341, 240, 177, 442, 194, 55, 431, 489, 138, 254, 176, 414, 267, 367, 290, 297"
2035,2085,ssp126,0.48968837,0.96,"26, 200, 68, 302, 306, 156, 459, 496, 176, 10, 498, 260, 421, 295, 467, 270, 309, 314, 388, 50, 409, 412, 149, 463, 94, 142, 222, 312, 262, 305, 62, 410, 177, 35, 49, 235, 226, 224, 386, 397, 304, 115, 360, 58, 396, 185, 453, 243, 81, 14"
2045,2055,ssp126,0.49500465,0.6,"305, 203, 350, 496, 277, 381, 306, 120, 370, 297, 185, 248, 457, 17, 93, 181, 27, 449, 435, 255, 31, 145, 408, 461, 307, 363, 99, 213, 453, 127, 225, 157, 66, 438, 347, 329, 152, 409, 404, 103, 97, 292, 258, 195, 268, 340, 336, 379, 417, 470"
2045,2065,ssp126,0.5254353,0.8,"450, 120, 202, 401, 160, 359, 97, 398, 495, 294, 301, 108, 88, 399, 415, 340, 291, 395, 214, 357, 461, 142, 346, 494, 405, 439, 16, 94, 112, 137, 302, 274, 375, 109, 12, 292, 472, 372, 222, 400, 345, 342, 220, 183, 265, 68, 95, 430, 55, 238"
2045,2075,ssp126,0.45805037,0.9,"126, 183, 289, 36, 298, 294, 150, 142, 190, 464, 343, 489, 232, 224, 172, 201, 416, 368, 369, 306, 209, 267, 492, 146, 290, 182, 424, 479, 414, 157, 208, 137, 145, 335, 106, 385, 376, 292, 147, 359, 466, 367, 164, 428, 130, 332, 255, 112, 341, 16"
2045,2085,ssp126,0.4593513,0.9,"59, 158, 127, 215, 434, 187, 69, 108, 335, 341, 301, 194, 483, 262, 364, 304, 361, 435, 83, 79, 222, 19, 386, 292, 52, 26, 436, 400, 462, 433, 96, 378, 106, 334, 377, 165, 140, 87, 469, 94, 274, 129, 249, 407, 173, 324, 213, 118, 245, 291"
2055,2065,ssp126,0.50066125,0.52,"79, 216, 484, 101, 427, 254, 49, 259, 217, 453, 452, 330, 151, 479, 245, 423, 141, 438, 360, 401, 91, 176, 172, 147, 253, 471, 35, 184, 446, 357, 326, 464, 67, 2, 381, 420, 6, 400, 80, 282, 200, 221, 0, 480, 450, 272, 213, 118, 318, 183"
2055,2075,ssp126,0.5072832,0.76,"467, 176, 385, 231, 365, 17, 333, 207, 482, 455, 160, 92, 31, 148, 428, 321, 124, 452, 132, 364, 89, 461, 91, 220, 386, 473, 96, 10, 371, 48, 181, 324, 98, 106, 430, 347, 219, 459, 271, 109, 38, 86, 484, 83, 449, 21, 190, 228, 139, 218"
2055,2085,ssp126,0.4204152,0.84,"481, 21, 243, 111, 108, 476, 19, 197, 475, 405, 154, 184, 357, 207, 485, 324, 263, 382, 58, 274, 308, 283, 60, 4, 10, 122, 458, 34, 384, 442, 98, 54, 424, 428, 180, 317, 215, 211, 61, 319, 224, 459, 82, 412, 201, 400, 265, 100, 190, 490"
2065,2075,ssp126,0.46431828,0.6,"390, 54, 412, 108, 361, 33, 407, 216, 76, 372, 37, 302, 55, 1, 114, 16, 357, 352, 64, 382, 234, 253, 329, 131, 74, 249, 488, 38, 468, 304, 434, 262, 82, 160, 337, 334, 196, 189, 309, 158, 484, 427, 343, 349, 400, 89, 98, 109, 169, 395"
2065,2085,ssp126,0.55605596,0.88,"488, 295, 419, 254, 267, 468, 261, 426, 393, 249, 394, 37, 258, 238, 448, 151, 36, 388, 332, 334, 423, 122, 227, 16, 264, 171, 390, 400, 191, 420, 316, 181, 117, 273, 92, 120, 266, 70, 342, 78, 107, 262, 184, 365, 347, 112, 43, 109, 281, 228"
2075,2085,ssp126,0.4883378,0.5,"334, 419, 362, 300, 410, 287, 251, 11, 465, 146, 302, 414, 263, 425, 126, 167, 256, 483, 481, 469, 204, 46, 42, 112, 213, 343, 250, 247, 371, 163, 462, 474, 258, 40, 178, 303, 225, 292, 13, 77, 97, 242, 185, 290, 53, 89, 331, 41, 369, 24"
