early_yr,late_yr,scenario,mean_pred,accuracy,test_indices
2015,2035,ssp126,0.5116689,0.92,"438, 228, 304, 11, 324, 130, 262, 421, 230, 337, 366, 98, 52, 483, 197, 89, 423, 455, 279, 167, 57, 451, 257, 354, 301, 265, 313, 179, 117, 495, 177, 310, 110, 456, 71, 61, 296, 87, 134, 21, 389, 30, 347, 220, 151, 37, 145, 202, 149, 213"
2015,2045,ssp126,0.5376188,0.96,"357, 222, 221, 54, 447, 185, 385, 155, 414, 458, 40, 455, 140, 280, 230, 169, 273, 205, 41, 406, 248, 270, 369, 149, 212, 25, 380, 75, 499, 247, 189, 490, 331, 56, 85, 403, 19, 8, 97, 173, 122, 259, 217, 238, 429, 374, 88, 316, 108, 166"
2015,2055,ssp126,0.49427664,1.0,"455, 476, 219, 215, 249, 83, 162, 45, 173, 482, 250, 398, 439, 75, 368, 440, 14, 34, 314, 326, 118, 194, 371, 96, 175, 24, 17, 373, 325, 242, 272, 150, 450, 84, 317, 436, 384, 345, 430, 229, 123, 74, 442, 480, 5, 456, 42, 305, 174, 262"
2015,2065,ssp126,0.462674,0.96,"131, 220, 38, 157, 179, 378, 227, 332, 382, 445, 184, 145, 25, 168, 51, 432, 203, 423, 368, 183, 169, 322, 428, 454, 162, 393, 24, 207, 228, 371, 99, 358, 82, 438, 34, 469, 294, 374, 474, 158, 324, 303, 345, 284, 234, 1, 464, 80, 139, 323"
2015,2075,ssp126,0.48577845,0.98,"224, 453, 168, 173, 181, 279, 227, 192, 199, 357, 338, 315, 395, 231, 377, 253, 427, 219, 68, 170, 202, 146, 439, 15, 12, 93, 321, 434, 97, 236, 269, 244, 238, 26, 272, 436, 264, 48, 295, 262, 403, 428, 11, 378, 476, 451, 112, 274, 109, 90"
2015,2085,ssp126,0.47999808,0.98,"202, 141, 291, 99, 334, 153, 470, 408, 29, 323, 439, 221, 255, 232, 289, 427, 223, 149, 355, 74, 152, 436, 185, 146, 339, 201, 327, 142, 144, 82, 315, 117, 162, 154, 42, 383, 491, 50, 370, 257, 37, 379, 280, 198, 411, 495, 15, 361, 165, 59"
2025,2035,ssp126,0.49656743,0.78,"429, 88, 251, 1, 432, 36, 241, 92, 119, 83, 130, 359, 357, 395, 299, 408, 371, 116, 173, 355, 281, 405, 493, 479, 4, 374, 12, 67, 23, 9, 110, 133, 221, 84, 415, 404, 51, 8, 289, 423, 97, 147, 163, 387, 190, 227, 444, 385, 282, 301"
2025,2045,ssp126,0.49188936,0.82,"27, 24, 303, 153, 389, 99, 249, 462, 217, 282, 349, 358, 223, 105, 376, 216, 444, 337, 39, 470, 4, 279, 417, 467, 38, 320, 256, 394, 488, 407, 455, 250, 357, 362, 14, 29, 209, 31, 255, 87, 211, 291, 480, 242, 244, 456, 206, 388, 94, 157"
2025,2055,ssp126,0.5333311,0.84,"15, 247, 349, 181, 370, 260, 395, 208, 36, 464, 135, 423, 61, 273, 371, 460, 235, 457, 362, 451, 79, 177, 213, 360, 179, 129, 60, 202, 398, 491, 107, 232, 201, 159, 59, 400, 130, 325, 111, 473, 203, 80, 209, 191, 119, 287, 26, 205, 108, 330"
2025,2065,ssp126,0.4374276,0.92,"5, 7, 189, 123, 109, 248, 255, 483, 363, 322, 390, 411, 102, 154, 118, 219, 244, 456, 408, 108, 425, 70, 267, 130, 168, 84, 312, 309, 396, 434, 44, 333, 182, 166, 165, 127, 481, 420, 87, 336, 40, 457, 386, 374, 254, 167, 95, 52, 472, 402"
2025,2075,ssp126,0.514532,0.66,"296, 297, 70, 495, 222, 394, 80, 31, 231, 346, 487, 439, 278, 388, 218, 27, 249, 66, 476, 161, 40, 443, 333, 214, 57, 146, 38, 157, 280, 164, 174, 441, 293, 154, 10, 175, 361, 365, 183, 349, 220, 273, 413, 311, 421, 324, 129, 121, 210, 168"
2025,2085,ssp126,0.5847343,0.68,"164, 360, 184, 257, 0, 441, 448, 205, 451, 395, 458, 28, 317, 162, 176, 426, 256, 337, 460, 259, 17, 130, 297, 429, 73, 200, 47, 416, 35, 406, 368, 48, 287, 26, 324, 303, 148, 314, 402, 57, 255, 480, 383, 254, 339, 71, 482, 463, 44, 72"
2035,2045,ssp126,0.57979935,0.76,"409, 141, 484, 314, 337, 170, 452, 72, 325, 312, 59, 164, 418, 30, 286, 60, 198, 302, 190, 111, 254, 226, 464, 65, 158, 380, 435, 108, 6, 269, 79, 276, 472, 132, 454, 400, 429, 305, 81, 20, 0, 328, 273, 135, 405, 399, 110, 421, 369, 181"
2035,2055,ssp126,0.61367697,0.5,"188, 490, 257, 345, 121, 134, 349, 460, 296, 445, 219, 282, 441, 229, 355, 427, 7, 190, 152, 366, 223, 174, 353, 64, 435, 193, 455, 253, 182, 311, 384, 286, 337, 305, 186, 12, 11, 1, 403, 264, 135, 420, 417, 486, 48, 158, 424, 122, 166, 86"
2035,2065,ssp126,0.5082196,0.8,"181, 201, 1, 491, 452, 410, 360, 286, 67, 357, 450, 0, 309, 428, 197, 46, 48, 386, 236, 479, 291, 233, 209, 117, 494, 356, 337, 426, 325, 93, 2, 348, 436, 60, 480, 54, 423, 462, 478, 75, 496, 293, 10, 210, 19, 39, 486, 69, 416, 216"
2035,2075,ssp126,0.5111279,0.66,"236, 340, 230, 159, 389, 36, 87, 454, 26, 138, 433, 395, 1, 313, 445, 8, 358, 326, 44, 179, 172, 249, 487, 232, 79, 40, 183, 20, 278, 366, 434, 120, 147, 271, 308, 180, 59, 193, 175, 248, 258, 218, 438, 277, 318, 467, 260, 365, 68, 295"
2035,2085,ssp126,0.53942406,0.68,"110, 455, 378, 57, 336, 362, 452, 300, 75, 264, 415, 211, 226, 68, 496, 216, 34, 11, 167, 451, 98, 359, 335, 253, 15, 202, 343, 97, 143, 446, 56, 478, 203, 178, 489, 313, 60, 267, 289, 107, 260, 58, 131, 45, 4, 345, 214, 246, 391, 239"
2045,2055,ssp126,0.5067802,0.64,"299, 93, 238, 172, 118, 449, 390, 334, 426, 189, 444, 492, 415, 361, 459, 139, 157, 306, 405, 284, 73, 17, 498, 451, 209, 359, 411, 222, 7, 470, 469, 315, 105, 475, 173, 244, 490, 91, 319, 277, 46, 423, 190, 170, 430, 25, 212, 433, 270, 192"
2045,2065,ssp126,0.4955656,0.7,"326, 209, 286, 36, 244, 397, 33, 53, 232, 379, 402, 369, 162, 98, 235, 270, 78, 111, 211, 417, 18, 229, 27, 282, 8, 368, 388, 377, 34, 104, 344, 126, 90, 192, 473, 122, 3, 66, 149, 9, 51, 180, 295, 128, 361, 435, 464, 276, 94, 285"
2045,2075,ssp126,0.47937176,0.8,"250, 123, 341, 302, 461, 309, 269, 193, 404, 373, 221, 35, 173, 156, 448, 85, 396, 452, 434, 243, 357, 135, 33, 403, 109, 464, 192, 45, 58, 416, 278, 428, 466, 454, 55, 90, 78, 496, 28, 191, 94, 48, 172, 133, 93, 244, 338, 101, 418, 429"
2045,2085,ssp126,0.6049914,0.5,"265, 287, 175, 408, 450, 53, 400, 318, 79, 6, 244, 292, 235, 184, 130, 274, 488, 443, 398, 332, 424, 118, 269, 271, 481, 425, 70, 11, 107, 127, 313, 241, 195, 61, 15, 93, 94, 159, 117, 285, 82, 46, 469, 326, 23, 226, 208, 154, 361, 126"
2055,2065,ssp126,0.522859,0.54,"440, 424, 75, 130, 47, 257, 265, 304, 341, 67, 147, 19, 163, 88, 302, 56, 129, 453, 211, 286, 55, 415, 235, 349, 464, 166, 260, 282, 149, 496, 205, 364, 199, 445, 343, 80, 111, 190, 72, 369, 144, 125, 432, 175, 490, 327, 311, 391, 173, 127"
2055,2075,ssp126,0.46761402,0.38,"178, 336, 16, 264, 419, 241, 76, 139, 261, 303, 24, 305, 433, 186, 196, 146, 373, 356, 306, 254, 494, 166, 1, 101, 245, 21, 456, 331, 359, 53, 485, 414, 141, 377, 464, 239, 283, 313, 128, 498, 89, 155, 430, 434, 222, 57, 92, 278, 319, 298"
2055,2085,ssp126,0.52240145,0.74,"10, 452, 453, 122, 79, 104, 379, 319, 221, 109, 269, 393, 442, 327, 240, 33, 78, 369, 351, 449, 196, 455, 117, 302, 473, 178, 52, 255, 235, 183, 68, 226, 201, 420, 429, 12, 218, 59, 489, 476, 457, 197, 418, 189, 335, 119, 167, 267, 436, 406"
2065,2075,ssp126,0.46364936,0.82,"10, 34, 188, 454, 180, 283, 112, 102, 43, 273, 410, 372, 75, 134, 130, 132, 111, 343, 298, 376, 391, 478, 423, 436, 384, 164, 33, 447, 58, 442, 115, 290, 126, 63, 266, 80, 268, 453, 333, 40, 458, 7, 6, 142, 491, 202, 50, 196, 150, 227"
2065,2085,ssp126,0.5246268,0.84,"308, 441, 473, 150, 214, 436, 213, 255, 191, 254, 222, 342, 440, 356, 333, 478, 17, 9, 156, 280, 216, 162, 233, 107, 178, 106, 404, 470, 455, 479, 66, 138, 310, 418, 409, 415, 283, 187, 491, 451, 380, 11, 490, 267, 192, 442, 153, 170, 217, 319"
2075,2085,ssp126,0.51967967,0.52,"149, 377, 347, 116, 363, 234, 179, 225, 91, 243, 283, 79, 89, 405, 235, 216, 491, 9, 147, 23, 371, 462, 196, 402, 267, 130, 346, 70, 176, 29, 185, 97, 160, 331, 356, 252, 326, 133, 142, 376, 16, 58, 227, 288, 139, 213, 366, 424, 181, 396"
